,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,window_data,og_window_index,label,subject
0,69.96268656716418,857.6,77.17668041578362,41.79339062579154,61.96571632765976,0.5,0.5,70.0,30.673176392411655,95.15562910306461,9169.446262576785,0.32234747099605676,0.23320895522388058,"[-1.05662404e-02 -1.06016656e-02 -1.06368907e-02 ...  5.47720824e-06
  4.66531624e-06  3.92661711e-06]",0,4,sub7
1,78.92140743176587,760.25,81.5425502421895,54.346624141298385,82.19691802819212,0.6666666666666666,0.3333333333333333,68.5,38.42886646490861,92.39227961974596,11154.320773579915,0.41593157591812074,0.3288391976323578,"[-7.46811531e-03 -7.50210524e-03 -7.53591271e-03 ... -8.07475213e-07
 -6.70556814e-07 -5.50421167e-07]",1,4,sub7
2,71.90795781399808,834.4,60.87232540325694,51.63513822969781,83.60173443176882,0.5,0.5,20.0,58.79067740722163,47.89930845012269,8846.82792885108,1.2273805052622015,0.23969319271332695,"[-4.54082647e-03 -4.57664034e-03 -4.61241785e-03 ...  5.14576826e-06
  4.30799763e-06  3.56437422e-06]",2,4,sub7
3,69.93006993006993,858.0,110.67610401527513,95.56803859031533,116.42808939426946,0.5,0.25,29.0,73.65969046907541,133.4063341824518,30871.392027137856,0.5521453754087531,0.2331002331002331,"[-5.25546325e-03 -5.19181942e-03 -5.12737725e-03 ...  5.26089135e-06
  4.38581776e-06  3.61350890e-06]",3,4,sub7
4,67.91940230925968,883.4,52.970180290423784,55.89890428264225,87.44855630597911,0.75,0.25,21.0,59.70631248033996,32.37427605368186,6072.53725468596,1.8442516639240705,0.22639800769753227,"[-5.37091927e-03 -5.42055744e-03 -5.47037917e-03 ...  2.65860001e-05
  2.22358595e-05  1.83803884e-05]",4,4,sub7
5,62.56517205422315,959.0,13.982131454109563,12.552113589175152,16.911534525287763,0.3333333333333333,0.0,2.5,8.875684637129563,11.921036494831746,332.4036263666228,0.7445396749668146,0.2606882168925964,"[7.63730931e-03 7.68076156e-03 7.72373574e-03 ... 5.52399531e-06
 4.63407173e-06 3.84224911e-06]",5,4,sub7
6,64.77732793522267,926.25,25.82029240732955,17.795130420052185,29.08034846191955,0.3333333333333333,0.0,24.0,16.333333333333332,29.365512652316042,1506.823154017765,0.5562080092630405,0.2699055330634278,"[-2.58386741e-04 -3.14986691e-04 -3.71774247e-04 ... -3.49119963e-06
 -2.91427341e-06 -2.40441029e-06]",6,4,sub7
7,62.11180124223603,966.0,16.537835408541227,15.107025591499548,19.714630776828326,0.3333333333333333,0.0,16.0,11.723670263379315,19.064218957105133,702.1541792544774,0.6149567569360068,0.2587991718426501,"[-9.28186806e-03 -9.22093213e-03 -9.15844988e-03 ... -3.42455170e-05
 -2.86340614e-05 -2.36626887e-05]",7,4,sub7
8,69.0766751093714,868.6,119.41289712589675,91.87049308673596,123.64364116281921,0.5,0.5,59.0,64.96224865258283,108.72485341447927,22189.103351156587,0.597492170487779,0.23025558369790466,"[6.09535181e-03 5.94679661e-03 5.79766716e-03 ... 7.26844253e-06
 6.12962822e-06 5.10883313e-06]",8,4,sub7
9,64.32591798445456,932.75,13.77270852083932,12.498888839501783,27.65260686927485,0.6666666666666666,0.0,4.0,19.46221410266,8.50490054811532,520.0095962262316,2.2883529316486615,0.2680246582685607,"[-1.45321418e-03 -1.50717938e-03 -1.56131024e-03 ... -4.72483261e-06
 -3.94570395e-06 -3.25700842e-06]",9,4,sub7
