,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,window_data,og_window_index,label,subject
0,65.28835690968444,919.0,58.8387627334226,43.02970550161314,61.068267810159256,0.6666666666666666,0.3333333333333333,51.0,30.426596552650736,67.13502149482878,6417.300568532296,0.45321496701977537,0.2720348204570185,"[ 4.35824342e-03  4.28135814e-03  4.20378852e-03 ... -4.06171176e-06
 -3.40442526e-06 -2.82011207e-06]",0,4,sub2
1,65.64551422319475,914.0,12.601587201618692,12.891373084353738,24.854577043273135,0.5,0.0,9.0,17.373651026770396,7.234898064243857,394.8874968647778,2.401367769455391,0.2188183807439825,"[-1.66851282e-03 -1.49201248e-03 -1.31418209e-03 ...  1.64300995e-05
  1.37274366e-05  1.13358213e-05]",1,4,sub2
2,62.79434850863422,955.5,23.286262044390035,23.930454794396756,44.06434688800762,0.6666666666666666,0.3333333333333333,6.5,31.085902485424693,15.300689890037983,1494.2537901785881,2.0316667227968717,0.2616431187859759,"[3.59145150e-03 3.54613742e-03 3.50033450e-03 ... 1.93093421e-06
 1.60690263e-06 1.32147786e-06]",2,4,sub2
3,60.529634300126105,991.25,19.979677174569105,17.78263822446547,32.60879227038817,0.6666666666666666,0.0,18.5,22.980668204190845,13.245544324203706,956.2739723474199,1.734973485551519,0.25233409033560433,"[-4.77281629e-03 -4.83603758e-03 -4.89989086e-03 ... -1.27122483e-06
 -1.10304038e-06 -9.44465819e-07]",3,4,sub2
4,62.06361520558573,966.75,31.51487743907626,10.077477638553995,37.06300941190099,1.0,0.0,22.999999999999943,21.59475244899396,33.06727149984474,2243.3470438631434,0.6530551651077517,0.2586652871184687,"[-6.47393680e-03 -6.51125279e-03 -6.54944716e-03 ... -5.55429606e-06
 -4.64112388e-06 -3.83313792e-06]",4,4,sub2
5,61.412487205731836,977.0,17.832554500127006,15.520595635763755,29.143323992525858,0.6666666666666666,0.0,15.0,20.34152840318981,11.566234381931672,739.1378509122616,1.7586993079585664,0.25588536335721596,"[-1.41385325e-02 -1.39212371e-02 -1.37009623e-02 ... -4.72732429e-05
 -3.97874189e-05 -3.30960340e-05]",5,4,sub2
6,65.04065040650407,922.5,37.963798545456434,36.55437350334734,62.20664487550077,1.0,0.3333333333333333,24.5,42.17555900966551,23.024141919105453,3050.662572244024,1.8317972134574187,0.2710027100271003,"[1.83469719e-02 1.85477442e-02 1.87479864e-02 ... 4.56457442e-05
 3.82260110e-05 3.16390787e-05]",6,4,sub2
7,61.49116064565719,975.75,21.241174637952582,16.048537489614297,43.71879839763821,0.6666666666666666,0.6666666666666666,9.0,30.68296668258212,12.013880860626719,1158.0586157549635,2.553959627079364,0.25621316935690497,"[1.19162746e-02 1.19197027e-02 1.19224230e-02 ... 1.91791241e-05
 1.60488210e-05 1.32728733e-05]",7,4,sub2
8,62.11180124223603,966.0,38.30796261875591,21.24983660067897,41.517064764584056,0.6666666666666666,0.3333333333333333,18.5,20.53722906766582,38.19831293540479,2464.5401754811696,0.5376475422460483,0.2587991718426501,"[4.46808864e-03 4.37042211e-03 4.27203186e-03 ... 5.01926676e-06
 4.16972187e-06 3.42359566e-06]",8,4,sub2
9,61.25574272588055,979.5,97.33062210835807,46.0169051062276,107.96450033846003,1.0,0.6666666666666666,52.5,56.675489509232385,98.09236010572444,17465.472382148506,0.5777767957478774,0.2552322613578356,"[-1.06420363e-02 -1.07749159e-02 -1.09087506e-02 ... -1.07153146e-05
 -9.06089557e-06 -7.57208366e-06]",9,4,sub2
10,65.94856012310399,909.8,132.99533826416624,79.4764115948877,112.06025165061874,0.5,0.5,102.0,61.01331821823822,166.10275434200358,31838.40856813009,0.36732273621792283,0.21982853374367992,"[4.91363082e-03 5.46420596e-03 6.01631993e-03 ... 2.72490364e-05
 2.28079327e-05 1.88684337e-05]",10,4,sub2
11,65.19967400162999,920.25,38.615896985568,35.86084215408221,71.62401831787993,0.6666666666666666,0.6666666666666666,16.5,50.46781152378216,24.433583445741156,3873.927696604047,2.0655100237693067,0.271665308340125,"[ 4.62604295e-03  4.53138129e-03  4.43569162e-03 ... -2.53149622e-05
 -2.13684841e-05 -1.78270291e-05]",11,4,sub2
12,65.23511823865181,919.75,18.846418757949746,13.912424503139471,32.46536616149585,0.3333333333333333,0.0,15.0,22.835158077938598,11.78982612255155,845.7875639603185,1.9368528289199756,0.2718129926610492,"[1.56500809e-02 1.60981178e-02 1.65461976e-02 ... 3.56287068e-05
 2.97626846e-05 2.45730651e-05]",12,4,sub2
13,63.829787234042556,940.0,38.255718526777144,34.003267816817576,66.94525126300347,0.6666666666666666,0.6666666666666666,10.5,47.07794954470015,34.313910363647615,5075.01843611739,1.3719785662952257,0.26595744680851063,"[ 1.00779546e-02  9.93932889e-03  9.79949742e-03 ... -5.11886125e-06
 -4.33855974e-06 -3.63371660e-06]",13,4,sub2
