,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,window_data,og_window_index,label,subject
0,82.66740148801323,725.8,31.07667935928805,21.182244923520265,46.37078821844632,0.75,0.5,16.0,31.978019794852838,27.346731980256806,2747.3049834344706,1.1693543425203285,0.27555800496004407,"[ 4.71991576e-03  4.62279057e-03  4.52526224e-03 ... -4.31576741e-06
 -3.62377555e-06 -3.00767092e-06]",0,4,sub24
1,70.859167404783,846.75,30.457962834043908,30.57595278791634,46.22409184253019,0.6666666666666666,0.3333333333333333,14.5,30.83468465507273,21.527759856623362,2085.394501777551,1.4323220279506204,0.29524653085326247,"[ 3.83085081e-03  4.07736733e-03  4.32442785e-03 ... -1.60015093e-06
 -1.32448519e-06 -1.08343744e-06]",1,4,sub24
2,67.11409395973155,894.0,61.49471522009026,38.68058298423125,83.72126372672597,1.0,0.75,38.0,50.25528579164584,42.0784238060315,6643.410418026131,1.1943243412183673,0.2237136465324385,"[-4.61044868e-03 -4.44040438e-03 -4.26864520e-03 ...  3.12752117e-06
  2.60985082e-06  2.15345425e-06]",2,4,sub24
3,66.1521499448732,907.0,41.62331077653482,30.12566274052001,56.95319715930499,0.6666666666666666,0.3333333333333333,19.5,30.61590000854676,28.386225141391638,2730.263395109084,1.0785477764672522,0.27563395810363833,"[-4.88856112e-03 -4.94927351e-03 -5.01040029e-03 ... -2.02440971e-05
 -1.70855505e-05 -1.42512171e-05]",3,4,sub24
4,65.14657980456026,921.0,55.226805085936306,56.87413002997643,81.23217753246965,0.6666666666666666,0.3333333333333333,19.0,52.59066245806168,39.872017478148415,6587.592480569394,1.3189867426920052,0.2714440825190011,"[9.49607037e-03 9.54907544e-03 9.60147585e-03 ... 3.74747407e-06
 3.13037263e-06 2.58439711e-06]",4,6,sub24
5,65.86169045005488,911.0,63.24160023275818,62.758797524065635,118.91033036143943,0.6666666666666666,0.6666666666666666,19.0,83.90735631900485,41.79845823844591,11018.187876745003,2.0074270644228567,0.274423710208562,"[-4.01179510e-03 -4.15519117e-03 -4.29850208e-03 ... -3.01384237e-06
 -2.53054246e-06 -2.10015906e-06]",5,7,sub24
6,67.55235307363206,888.2,55.93710754052269,47.06644239795483,89.8192629673613,0.75,0.75,10.0,58.49145236699119,32.918459866767776,6048.974948205075,1.7768587170762553,0.22517451024544022,"[-7.32254010e-03 -7.23708030e-03 -7.14985911e-03 ...  4.73079457e-06
  3.97655961e-06  3.30357840e-06]",6,7,sub24
7,65.64551422319475,914.0,51.19570294468082,17.987650084309387,82.64784732022164,1.0,1.0,29.0,57.75042087388724,43.716256828679974,7931.366069571287,1.3210284929061031,0.2735229759299781,"[ 4.27264135e-05  1.21019192e-05 -1.89375434e-05 ... -4.63178949e-06
 -3.91142376e-06 -3.26481963e-06]",7,7,sub24
8,66.83002895967923,897.8,41.48927572276961,34.55701810052482,71.6362338485211,0.75,0.75,30.0,49.2503172578614,31.09813097277716,4811.640740719772,1.58370666394628,0.2227667631989307,"[-1.09590642e-02 -1.08870233e-02 -1.08134851e-02 ...  1.58038657e-05
  1.32727625e-05  1.10169046e-05]",8,7,sub24
9,66.02475928473177,908.75,83.62826974175658,31.457201966410736,76.13584350794747,1.0,0.6666666666666666,73.0,22.243600827603828,92.19725230902125,6442.7746883727705,0.24126099499200968,0.2751031636863824,"[ 3.82093711e-03  3.83534799e-03  3.84922798e-03 ... -1.31670482e-06
 -1.10786286e-06 -9.21435705e-07]",9,7,sub24
