,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,og_window_index,label,subject
0,72.74330430948969,824.8181818181819,112.7255864976522,54.165394856864104,84.68707103212391,0.7,0.5,105.0,59.52062667680843,133.23417354417745,24913.399954964774,0.4467369376301399,0.11021712774165104,0,4,sub7
1,71.94244604316546,834.0,94.3908701286113,70.91431449291461,93.28022298429609,0.5,0.4,86.0,64.6345109055526,116.27046056501197,23609.333789412103,0.5558979519945445,0.10900370612600829,1,4,sub7
2,65.08298080052066,921.9,56.24846664576733,52.805256004761446,69.52297781629066,0.6666666666666666,0.2222222222222222,38.0,48.86034520276471,65.84924795918421,10107.813568726133,0.74200308609523,0.21694326933506888,2,4,sub7
3,63.45475910693302,945.5555555555555,27.105190610373715,15.56438241627338,24.176434807473164,0.375,0.0,7.0,16.64707181458649,33.80782084074633,1768.0921826776662,0.49240298252299286,0.23501762632197415,3,4,sub7
4,66.55574043261231,901.5,91.34467691113697,67.61455756759581,85.43353491977777,0.6666666666666666,0.2222222222222222,29.0,55.94916122673609,82.87972841845014,14567.726259795008,0.6750644855428972,0.11092623405435385,4,4,sub7
5,64.02048655569781,937.2,33.760331751924475,22.256640013518616,39.344631145812,0.6666666666666666,0.2222222222222222,25.0,27.813754479961975,39.55274646704603,3456.0986855664387,0.7032066535034533,0.21340162185232608,5,4,sub7
6,64.85707422531829,925.1111111111111,28.7148604363062,27.131335665609978,43.59615808761134,0.5,0.375,21.0,30.671520788836013,26.881539901947576,2590.2359484444305,1.1409882358195502,0.24021138601969733,6,4,sub7
7,65.77344701583435,912.2222222222222,21.363404731652565,15.357713859816506,26.117522853440754,0.375,0.0,9.0,18.263479610961323,21.120006806343586,1211.7902409990015,0.8647478089578892,0.24360535931790497,7,4,sub7
8,67.6513699402413,886.9,95.24751965274477,83.01108062284722,116.52658256571522,0.6666666666666666,0.4444444444444444,27.0,78.8113077053174,74.52889074416412,18452.83353210978,1.0574598242157336,0.22550456646747097,8,4,sub7
9,70.92198581560284,846.0,79.46640227737186,59.34315461786641,107.21986756194022,0.9,0.6,37.0,75.79528349442332,66.51349487134168,15838.054106391552,1.1395474503487688,0.21491510853212978,9,4,sub7
10,68.93382352941177,870.4,79.74484309345652,42.29000407240988,76.71013260609347,0.8888888888888888,0.5555555555555556,73.5,53.819772400434466,100.23885055453212,16948.364963478172,0.5369152988357078,0.22977941176470587,10,4,sub7
11,81.24576844955992,738.5,63.69654621720082,45.05240291332375,62.216630340360695,0.6363636363636364,0.2727272727272727,30.0,42.865540302841694,76.395664279206,10287.903606713138,0.5610991239788092,0.22568269013766643,11,4,sub7
12,69.3561437984048,865.1,107.42388002674264,61.50238377393628,108.91535959429942,0.8888888888888888,0.6666666666666666,87.5,76.21388033393623,112.04116307064213,26826.348050687062,0.680231070842091,0.11560693641618497,12,4,sub7
13,66.11570247933884,907.5,26.941603515752362,15.526162706704504,20.108041509140897,0.3333333333333333,0.0,4.0,11.229920351948676,26.282651650428626,927.2476208982915,0.4272750140020798,0.11019283746556473,13,4,sub7
14,66.21785674870323,906.1,70.30284489264997,48.79991904466064,57.87342510456188,0.3333333333333333,0.1111111111111111,26.0,35.81433604950211,67.32343161518466,7574.832289311034,0.5319743095422406,0.11036309458117205,14,4,sub7
