,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,window_data,og_window_index,label,subject
0,113.46444780635402,528.8,207.64334807549218,39.2109678533953,414.85720434867704,1.0,1.0,92.0,292.897166254643,24.6525860712421,22684.411997641542,11.880991527956386,0.37821482602118,"[-2.32993793e-02 -2.34174802e-02 -2.35364825e-02 ... -8.04835260e-06
 -6.56024105e-06 -5.28249671e-06]",0,4,sub16
1,139.01760889712696,431.6,193.04051388244903,5.0990195135927845,394.032993542419,1.0,1.0,4.0,278.62250447514106,2.2360679774998076,1957.2714738364473,124.60377201352996,0.4633920296570899,"[-2.77565143e-02 -2.76684403e-02 -2.75755819e-02 ... -1.25388113e-04
 -1.03943335e-04 -8.51557251e-05]",1,4,sub16
2,118.7111362351611,505.42857142857144,194.89693770434312,65.99878786765709,370.32850281878115,1.0,1.0,209.0,258.2612630651372,63.41608628731354,51452.748576438455,4.0724881995249,0.28264556246466926,"[-2.26649444e-02 -2.25308464e-02 -2.23930539e-02 ... -6.07159987e-05
 -5.08071102e-05 -4.20146547e-05]",2,4,sub16
3,104.60251046025104,573.6,245.72309618755824,11.585431464655176,493.469350618658,1.0,1.0,36.0,329.43250868391505,5.206833117271101,5388.7741806759395,63.26926584053274,0.3486750348675035,"[2.76786436e-02 2.69724728e-02 2.62638685e-02 ... 8.48931816e-05
 7.09365033e-05 5.85829238e-05]",3,5,sub16
4,218.1818181818182,275.0,0.0,--,,,,0.0,,,,,,"[4.23354554e-02 4.26493072e-02 4.29606932e-02 ... 7.71663565e-07
 1.20120114e-06 1.45340065e-06]",4,7,sub16
5,226.41509433962264,265.0,0.0,--,,,,0.0,,,,,,"[ 5.73861145e-02  5.86382018e-02  5.98863795e-02 ... -1.06731507e-05
 -8.87288647e-06 -7.28767396e-06]",5,7,sub16
6,115.68123393316196,518.6666666666666,262.71509705805306,29.810065414218737,527.4430774974679,1.0,1.0,251.5,366.0015300514466,24.64305175906587,28335.263968984436,14.852118707935563,0.3213367609254499,"[-3.86745019e-02 -3.83947291e-02 -3.81092590e-02 ...  7.95590802e-07
  8.85452893e-07  9.20311131e-07]",6,7,sub16
7,,,,--,,,,,,,,,,"[-5.56818464e-03 -5.75137583e-03 -5.93616789e-03 ...  1.72557138e-06
  1.25100854e-06  8.78247156e-07]",7,7,sub16
8,108.93246187363836,550.8,245.19004873770876,72.39858807708583,492.0223572156046,1.0,1.0,155.0,307.5597502925245,48.18828811143962,46560.84684099678,6.382458525633153,0.36310820624546114,"[-4.29975920e-02 -4.31911944e-02 -4.33847093e-02 ... -1.89056091e-05
 -1.60534073e-05 -1.34660660e-05]",8,7,sub16
9,149.62593516209478,401.0,175.39289229232372,0.0,376.0,1.0,1.0,8.0,0.0,0.0,0.0,,,"[-5.39390075e-03 -5.72409484e-03 -6.05552807e-03 ...  4.90868144e-05
  4.09028078e-05  3.36851788e-05]",9,7,sub16
10,117.03511053315995,512.6666666666666,238.66480446200882,20.8611480987984,488.1959135429136,1.0,1.0,228.0,345.20550944328795,16.510413380651606,17905.4622855674,20.90835047460598,0.3250975292587776,"[-4.80039933e-03 -4.99293501e-03 -5.18648139e-03 ...  1.07449537e-04
  8.97182477e-05  7.40405669e-05]",10,7,sub16
11,65.71741511500548,913.0,0.0,--,,,,0.0,,,,,,[0.02173647 0.02176647 0.02179574 ... 0.00014847 0.00012431 0.00010287],11,7,sub16
12,68.3371298405467,878.0,0.0,--,,,,0.0,,,,,,"[2.56370621e-02 2.58461225e-02 2.60562403e-02 ... 1.82189891e-05
 1.64602917e-05 1.46149722e-05]",12,7,sub16
13,102.14504596527068,587.4,260.8605757871435,6.7592529172978875,533.7927968790887,1.0,1.0,13.0,377.44515330044976,7.371821348893332,8741.350362991845,51.20107168048943,0.34048348655090227,"[ 4.69779666e-03  5.26128107e-03  5.82807452e-03 ... -3.52927971e-05
 -2.96307810e-05 -2.45886037e-05]",13,7,sub16
14,72.94832826747721,822.5,8.5,--,,,,8.5,,,,,,"[-2.68120090e-02 -2.64506482e-02 -2.60845626e-02 ...  4.57544952e-05
  3.80874968e-05  3.13353159e-05]",14,7,sub16
15,114.77761836441894,522.75,247.08740862294056,0.0,458.0,1.0,1.0,235.5,0.0,0.0,0.0,,0.4782400765184122,"[-4.52303311e-03 -4.61938832e-03 -4.71727570e-03 ...  2.74169783e-05
  2.24967020e-05  1.82366941e-05]",15,7,sub16
16,,,,--,,,,,,,,,,"[3.92297699e-02 3.90432181e-02 3.88530652e-02 ... 8.20385297e-05
 6.91814645e-05 5.76527960e-05]",16,7,sub16
17,134.52914798206277,446.0,184.0,0.0,368.0,1.0,1.0,184.0,0.0,0.0,0.0,,,"[-9.63821699e-03 -9.55063310e-03 -9.45944974e-03 ... -3.02294463e-05
 -2.53860110e-05 -2.10699470e-05]",17,7,sub16
18,,,,--,,,,,,,,,,"[-3.32877829e-02 -3.30375418e-02 -3.27823140e-02 ...  4.10219428e-06
  3.08548960e-06  2.26397268e-06]",18,7,sub16
19,121.13055181695829,495.3333333333333,234.4444971037329,69.31781877699268,456.09823503276135,1.0,1.0,191.5,314.4711115508068,46.523112535598905,45962.050023874115,6.759459855790548,0.3364737550471063,"[-3.25179734e-02 -3.29465130e-02 -3.33759851e-02 ...  1.57090514e-05
  1.28730957e-05  1.04196776e-05]",19,7,sub16
20,132.86093888396812,451.6,204.50486546779274,25.037749277618563,424.0731069049298,1.0,1.0,14.0,285.2755003695745,9.735387911006795,8725.043670182422,29.30294128773678,0.4428697962798937,"[-1.16373952e-02 -1.22109150e-02 -1.27866322e-02 ... -1.52002853e-05
 -1.29505666e-05 -1.09028100e-05]",20,5,sub16
21,,,,--,,,,,,,,,,"[-1.70589577e-02 -1.73214652e-02 -1.75851383e-02 ...  5.23303105e-05
  4.33373274e-05  3.54624175e-05]",21,4,sub16
22,57.93369810106211,1035.6666666666667,90.59923963379727,17.5,111.87716478352498,1.0,1.0,93.0,12.374368670764582,78.13529932111351,3037.5273969396317,0.1583710407239819,,"[ 4.59779993e-02  4.61453040e-02  4.63087606e-02 ... -1.20554214e-04
 -1.01350265e-04 -8.42120462e-05]",22,4,sub16
23,129.17115177610333,464.5,197.5,0.0,395.0,1.0,1.0,197.5,0.0,0.0,0.0,,,"[-5.03688876e-03 -5.27565319e-03 -5.50981064e-03 ... -2.62801346e-05
 -2.20293470e-05 -1.82545829e-05]",23,4,sub16
24,147.54098360655738,406.6666666666667,189.74075881464043,0.0,402.0,1.0,1.0,1.0,0.0,0.0,0.0,,,"[-2.73553134e-02 -2.74716943e-02 -2.75884069e-02 ... -6.00623793e-05
 -5.07585629e-05 -4.23950577e-05]",24,4,sub16
25,148.7603305785124,403.3333333333333,189.2904881099124,3.5,401.51525500284544,1.0,1.0,7.0,283.9033726463988,2.4748737341528795,2207.361538228495,114.71428571428741,,"[ 5.14261751e-02  5.08587464e-02  5.02860740e-02 ... -6.35762321e-05
 -5.28065917e-05 -4.33503709e-05]",25,4,sub16
26,,,,--,,,,,,,,,,"[ 1.12969453e-02  1.16433968e-02  1.19939212e-02 ... -2.55346766e-05
 -2.14232683e-05 -1.77643108e-05]",26,4,sub16
27,116.73151750972762,514.0,239.0,0.0,478.0,1.0,1.0,239.0,0.0,0.0,0.0,,,"[-2.78514843e-02 -2.79091540e-02 -2.79671946e-02 ...  1.04104036e-05
  8.42575668e-06  6.72847316e-06]",27,4,sub16
28,,,,--,,,,,,,,,,"[ 4.94491654e-02  4.97541736e-02  5.00538233e-02 ... -3.11829989e-05
 -2.62993564e-05 -2.19232076e-05]",28,4,sub16
29,77.31958762886597,776.0,0.0,--,,,,0.0,,,,,,"[-1.92519508e-02 -1.89193669e-02 -1.85824681e-02 ...  5.44300089e-05
  4.55837004e-05  3.77259700e-05]",29,4,sub16
30,219.78021978021977,273.0,0.0,--,,,,0.0,,,,,,"[ 3.68971024e-06 -6.17525123e-05 -1.28709832e-04 ... -2.15097454e-04
 -1.78146186e-04 -1.45740886e-04]",30,4,sub16
